timestamp,btc_owed,balance,mae,bitcoin_owed,bitcoin_price,buy_sell_flag,Win_loss
2023-01-18 12:44:18.986015,,9998.817812833999,0.1096694000000134,0.0,20922.8,sell,lost
2023-01-18 12:44:21.643725,,9698.817812833999,0.20252320000001053,0.014338089277546696,20923.29,buy,neutral
2023-01-18 12:46:23.163017,,9998.826415687565,0.20252320000001053,0.0,20923.89,sell,lost
2023-01-18 12:46:25.829390,,9698.826415687565,0.1909498000000094,0.014334444571330823,20928.61,buy,neutral
2023-01-18 12:48:27.354702,,9998.271959371546,0.1909498000000094,0.0,20889.93,sell,lost
2023-01-18 12:48:29.580605,,9698.271959371546,0.19862120000001596,0.01435966656854228,20891.85,buy,neutral
2023-01-18 12:48:57.681911,,9998.59964696264,0.19862120000001596,0.0,20914.67,sell,win
2023-01-18 12:49:00.198927,,9698.59964696264,0.2128411999999953,0.014348128645321433,20908.65,buy,neutral
2023-01-18 12:51:01.619080,,9998.677844263757,0.2128411999999953,0.0,20914.1,sell,lost
2023-01-18 12:51:03.619615,,9698.677844263757,0.15007040000001143,0.014344053600859495,20914.59,buy,neutral
2023-01-18 12:51:33.862957,,9998.941774850013,0.15007040000001143,0.0,20932.99,sell,win
2023-01-18 12:51:35.681287,,9698.941774850013,0.15182600000001548,0.014330404676297655,20934.51,buy,neutral
2023-01-18 12:53:36.038434,,9998.300345936701,0.15182600000001548,0.0,20889.75,sell,lost
2023-01-18 12:53:38.226591,,9698.300345936701,0.1768286000000153,0.014362464560618697,20887.78,buy,neutral
2023-01-18 12:55:40.219933,,9998.016400012337,0.1768286000000153,0.0,20868.01,sell,lost
2023-01-18 12:55:42.373341,,9698.016400012337,0.12239920000002893,0.014376760254583672,20867.01,buy,neutral
2023-01-18 12:56:28.960779,,9998.206892085711,0.12239920000002893,0.0,20880.26,sell,win
2023-01-18 12:56:31.813327,,9698.206892085711,0.1118734000000186,0.014369254393758763,20877.91,buy,neutral
2023-01-18 12:57:04.139806,,9998.38564561037,0.1118734000000186,0.0,20890.35,sell,win
2023-01-18 12:57:06.888272,,9698.38564561037,0.13154920000001585,0.014366673913855509,20881.66,buy,neutral
2023-01-18 12:57:18.685859,,9998.596692050163,0.13154920000001585,0.0,20896.35,sell,win
2023-01-18 12:57:20.584245,,9698.596692050163,0.11116040000000794,0.01435601775552276,20897.16,buy,neutral
2023-01-18 12:59:23.114541,,9998.201470881353,0.11116040000000794,0.0,20869.63,sell,lost
2023-01-18 12:59:25.505998,,9698.201470881353,0.12309920000001875,0.014376367551963379,20867.58,buy,neutral
2023-01-18 12:59:56.679659,,9998.380025366348,0.12309920000001875,0.0,20880.0,sell,win
2023-01-18 12:59:58.568558,,9698.380025366348,0.12986220000001777,0.014368146394169981,20879.52,buy,neutral
2023-01-18 13:01:59.377186,,9997.997832672263,0.12986220000001777,0.0,20852.92,sell,lost
2023-01-18 13:25:48.832428,,9697.997832672263,0.08468380000001344,0.014297833401645204,20982.2,buy,neutral
2023-01-18 13:25:53.988788,,9998.124654454536,0.08468380000001344,0.0,20991.07,sell,win
2023-01-18 13:26:25.849115,,9698.124654454536,0.08010380000001896,0.014295598671081149,20985.48,buy,neutral
2023-01-18 13:26:31.675592,,9998.243879747453,0.08010380000001896,0.0,20993.82,sell,win
2023-01-18 13:29:35.206613,,9698.243879747453,0.080714200000024,0.014293623424008903,20988.38,buy,neutral
2023-01-18 13:30:33.116902,,9998.360229842125,0.080714200000024,0.0,20996.52,sell,win
2023-01-18 13:31:05.156499,,9698.360229842125,0.08029380000002129,0.014297874287370116,20982.14,buy,neutral
2023-01-18 13:31:27.174371,,9998.503637521228,0.08029380000002129,0.0,20992.17,sell,win
2023-01-18 13:37:58.341296,,9698.503637521228,0.09676499999999942,0.014387136748775656,20851.96,buy,neutral
2023-01-18 13:38:00.690997,,9998.846339118583,0.09676499999999942,0.0,20875.78,sell,win
2023-01-18 13:38:02.505763,,9698.846339118583,0.08392760000000271,0.014375547768268087,20868.77,buy,neutral
2023-01-18 13:38:12.872353,,9999.004613899511,0.08392760000000271,0.0,20879.78,sell,win
2023-01-18 13:38:21.173405,,9699.004613899511,0.09376940000001195,0.014379172056859083,20863.51,buy,neutral
2023-01-18 13:38:22.630104,,9999.24172644673,0.09376940000001195,0.0,20880.0,sell,win
2023-01-18 13:43:38.809730,,9699.24172644673,0.09003520000000571,0.014378834355828221,20864.0,buy,neutral
2023-01-18 13:43:41.852350,,9999.441448455931,0.09003520000000571,0.0,20877.89,sell,win
2023-01-18 13:43:49.841528,,9699.441448455931,0.08404060000000027,0.014375471994663824,20868.88,buy,neutral
